HELLO,0.72516930103302,0.5566228628158569,0.6808851361274719,0.5505922436714172,0.647340714931488,0.5119004249572754,0.6311806440353394,0.47147464752197266,0.6184617280960083,0.4361984133720398,0.6448087692260742,0.452406644821167,0.6208384037017822,0.40585923194885254,0.6068293452262878,0.37634649872779846,0.595565676689148,0.34847909212112427,0.6605722904205322,0.4390407204627991,0.6341840624809265,0.3892703652381897,0.6177727580070496,0.35609668493270874,0.6034238934516907,0.32459306716918945,0.6801264882087708,0.43463215231895447,0.6561705470085144,0.38468897342681885,0.6413713693618774,0.3525116443634033,0.6274957060813904,0.32299840450286865,0.7037652134895325,0.4363083839416504,0.6865439414978027,0.3956821858882904,0.674079179763794,0.3677140176296234,0.6612589359283447,0.3412725627422333
HELLO,0.7325048446655273,0.5453271269798279,0.6866558790206909,0.5398521423339844,0.6526110768318176,0.5011312365531921,0.6367438435554504,0.45950934290885925,0.6239991188049316,0.42289435863494873,0.6499646902084351,0.44027942419052124,0.6255965828895569,0.3914033770561218,0.6111275553703308,0.3606036305427551,0.5996323227882385,0.33174943923950195,0.6663423180580139,0.42587071657180786,0.6390853524208069,0.37365394830703735,0.6219061017036438,0.33896979689598083,0.6070750951766968,0.3064699172973633,0.6865155100822449,0.42098546028137207,0.6617093682289124,0.3685019910335541,0.6460958123207092,0.3347261846065521,0.6316816210746765,0.303821861743927,0.7108814120292664,0.4224160313606262,0.6932837963104248,0.3804585337638855,0.6805207133293152,0.35136809945106506,0.6674579977989197,0.3237758278846741
HELLO,0.7365936636924744,0.5544196963310242,0.6841366291046143,0.546081006526947,0.6456802487373352,0.5002451539039612,0.6287025809288025,0.45351433753967285,0.6148195266723633,0.411884605884552,0.6440688371658325,0.4291841983795166,0.6163106560707092,0.37520262598991394,0.5994651913642883,0.3415297567844391,0.5855034589767456,0.30997592210769653,0.6620855927467346,0.4145236611366272,0.6302547454833984,0.3552354574203491,0.6100679039955139,0.31560051441192627,0.5923047065734863,0.27857503294944763,0.6844122409820557,0.4108816087245941,0.656186580657959,0.3510012626647949,0.6381419897079468,0.3117468059062958,0.6214892864227295,0.2767617702484131,0.7114061117172241,0.41443902254104614,0.691208004951477,0.365384042263031,0.6757292151451111,0.3310703635215759,0.6599584817886353,0.299344927072525
HELLO,0.7433481216430664,0.5525162816047668,0.6884301900863647,0.544603705406189,0.6498708128929138,0.49893882870674133,0.633060872554779,0.4514603316783905,0.6196515560150146,0.40842825174331665,0.6480415463447571,0.4252600371837616,0.619690477848053,0.36985892057418823,0.6026992797851562,0.334774374961853,0.5887778997421265,0.30145710706710815,0.6667897701263428,0.4105086326599121,0.6340835690498352,0.3497140407562256,0.6135141849517822,0.30862510204315186,0.5957230925559998,0.26974740624427795,0.6897464394569397,0.4071332514286041,0.6605232357978821,0.3460462689399719,0.6419147849082947,0.3058941960334778,0.625185489654541,0.26973408460617065,0.7176956534385681,0.41124090552330017,0.6962588429450989,0.3608390688896179,0.680674135684967,0.32572048902511597,0.6649883985519409,0.29310134053230286
HELLO,0.7461188435554504,0.5479208827018738,0.6913740634918213,0.5398397445678711,0.6515916585922241,0.4929543137550354,0.6343671679496765,0.4439975917339325,0.6209489107131958,0.40014153718948364,0.6484237313270569,0.417500764131546,0.6193192601203918,0.36136823892593384,0.6021490693092346,0.32590416073799133,0.5882539749145508,0.2920413315296173,0.667856752872467,0.4022580683231354,0.6342743039131165,0.34086182713508606,0.6133843064308167,0.29937979578971863,0.5954406261444092,0.2602889835834503,0.6917272806167603,0.3983500003814697,0.6618284583091736,0.3368493914604187,0.6431514024734497,0.29627877473831177,0.6263056397438049,0.259796142578125,0.7202950716018677,0.4018160402774811,0.6985695958137512,0.35075297951698303,0.6827340722084045,0.3153001666069031,0.6666892766952515,0.2825106978416443
HELLO,0.7313833832740784,0.49650076031684875,0.6793942451477051,0.49330514669418335,0.6387365460395813,0.4499088525772095,0.6183496713638306,0.4034625291824341,0.601566731929779,0.3638940751552582,0.6334437131881714,0.3809700012207031,0.6042729616165161,0.32970473170280457,0.5857561230659485,0.2983332574367523,0.5699337124824524,0.269429087638855,0.6500977873802185,0.36247339844703674,0.6160117387771606,0.30515116453170776,0.5936223268508911,0.2688312530517578,0.5735756754875183,0.23545844852924347,0.6714366674423218,0.353957861661911,0.6399908661842346,0.2957458794116974,0.6194990873336792,0.26020538806915283,0.6004976630210876,0.22914934158325195,0.697930097579956,0.35154664516448975,0.6755303144454956,0.3034477233886719,0.6586898565292358,0.2719365954399109,0.6414481401443481,0.24371905624866486
HELLO,0.7220630645751953,0.5005334615707397,0.6694335341453552,0.4980775713920593,0.6290373206138611,0.45437148213386536,0.6099355220794678,0.40635937452316284,0.5950189828872681,0.36541613936424255,0.6241716742515564,0.3835785984992981,0.5956940650939941,0.33260637521743774,0.5777592658996582,0.30100691318511963,0.5624452829360962,0.2717011570930481,0.6406065821647644,0.3653525412082672,0.6076478362083435,0.30810242891311646,0.5860508680343628,0.27167224884033203,0.5665261149406433,0.23771192133426666,0.661714494228363,0.3578642010688782,0.6318867802619934,0.30028003454208374,0.6124730706214905,0.26425328850746155,0.5944806933403015,0.23250167071819305,0.6881250739097595,0.3565191328525543,0.666458785533905,0.3082128167152405,0.6502275466918945,0.2766769528388977,0.6334137320518494,0.24800603091716766
HELLO,0.7208835482597351,0.5042164921760559,0.6690287590026855,0.5017889738082886,0.6291961669921875,0.45775145292282104,0.6108235716819763,0.40957024693489075,0.5961145758628845,0.36888739466667175,0.6243381500244141,0.3870388865470886,0.5963833332061768,0.33616361021995544,0.5788890719413757,0.30465012788772583,0.5638861060142517,0.27540746331214905,0.6411935687065125,0.3690616488456726,0.6086903810501099,0.3122069835662842,0.587665319442749,0.27612611651420593,0.5685287714004517,0.24252106249332428,0.6624802350997925,0.3619222044944763,0.6329731345176697,0.3047006130218506,0.6139734387397766,0.269037663936615,0.5962709188461304,0.2375287115573883,0.6889026761054993,0.3610532581806183,0.6672585606575012,0.31369638442993164,0.6511582732200623,0.28237414360046387,0.6345083117485046,0.2537018358707428
HELLO,0.7137438058853149,0.4993045926094055,0.6621756553649902,0.49678003787994385,0.6218338012695312,0.45470917224884033,0.6020102500915527,0.40820634365081787,0.5868240594863892,0.3678162395954132,0.6165085434913635,0.3863680958747864,0.588462233543396,0.33585864305496216,0.5712371468544006,0.30454665422439575,0.556513249874115,0.2757275700569153,0.6326205134391785,0.36820054054260254,0.6002501249313354,0.31196343898773193,0.5793645977973938,0.27621185779571533,0.5603691935539246,0.24321183562278748,0.6534231901168823,0.36024606227874756,0.623735249042511,0.3038592040538788,0.6049820184707642,0.2687920033931732,0.5874956846237183,0.2380564659833908,0.6793709993362427,0.3581027388572693,0.6576727032661438,0.3111225962638855,0.6417051553726196,0.28050386905670166,0.6252619028091431,0.252778023481369
HELLO,0.6935476064682007,0.5500207543373108,0.6495645046234131,0.5549708604812622,0.611877977848053,0.5316961407661438,0.5908105969429016,0.49709826707839966,0.585480272769928,0.4656609296798706,0.5962374806404114,0.46613821387290955,0.5678362846374512,0.4251100718975067,0.5523510575294495,0.3973543643951416,0.5395805835723877,0.3698877990245819,0.611057698726654,0.4478972852230072,0.5784772038459778,0.40234375,0.5579934120178223,0.37207499146461487,0.539311945438385,0.34290075302124023,0.6306339502334595,0.4383077919483185,0.6007365584373474,0.3944550156593323,0.5813619494438171,0.36723101139068604,0.5640932321548462,0.3429378569126129,0.6555219292640686,0.43422141671180725,0.6327365040779114,0.39784765243530273,0.6167343854904175,0.37431466579437256,0.6006463766098022,0.3525741696357727
